,Kind,Name,Category,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29
294,subregion,Sutter County,Retail & recreation,9.58,11.17,1.6,5.81,4.26,2.86,6.58,11.85,2.88,5.47,16.48,10.56,10.6,12.93,17.65,13.09,17.53,14.94,12.62,3.27,9.08,12.54,8.06,6.79,9.71,7.09,0.42,-3.15,-7.93,1.62,-12.93,-14.71,-16.67,-36.4,-38.85,-41.38,-37.42,-39.52,-35.62,-37.24,-41.75,-45.25,-41.38
295,subregion,Sutter County,Grocery & pharmacy,2.06,5.1,5.06,1.56,1.55,4.07,4.25,2.35,2.16,6.33,6.38,5.88,9.69,10.76,11.91,13.75,16.0,11.83,16.25,12.5,14.59,7.2,15.76,12.19,11.21,20.27,28.65,30.03,10.73,39.1,16.8,18.54,18.42,-2.68,-8.08,-20.3,-13.92,-13.31,-11.99,-12.86,-13.76,-17.0,-18.24
296,subregion,Sutter County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,subregion,Sutter County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.06,-25.0,,,,-25.65,,-33.34,-42.51,
298,subregion,Sutter County,Workplace,-2.14,-39.92,-1.75,-1.58,-2.0,-1.82,-3.09,-1.29,1.35,0.57,0.42,-0.58,-1.36,-0.01,-1.29,1.35,2.03,1.43,0.42,-0.01,-1.37,0.42,-0.46,1.01,-1.16,-1.43,-0.91,-4.81,-5.54,-9.35,-22.46,-26.84,-29.69,-35.46,-23.97,-30.22,-38.41,-40.44,-41.19,-43.19,-42.99,-32.54,-34.04
299,subregion,Sutter County,Residential,-1.26,7.75,-0.59,0.31,-0.4,-0.85,-0.96,-0.73,-0.41,-1.11,-0.95,-0.53,-1.59,-1.42,-0.69,-0.53,-2.41,-1.18,-1.3,-1.55,1.18,-0.27,-0.69,-1.87,-0.87,-0.85,-0.79,3.55,3.78,4.46,6.98,10.11,9.19,12.95,9.43,,13.34,15.58,15.16,15.22,16.1,12.81,
300,subregion,Tehama County,Retail & recreation,9.68,5.35,3.41,3.59,2.61,-1.49,3.66,3.81,4.41,9.34,13.35,11.35,11.2,10.42,14.18,14.06,15.28,12.32,10.85,7.39,-1.04,7.09,9.5,9.21,5.77,4.36,2.21,-2.77,4.22,3.21,-13.05,-12.87,-9.75,-26.33,-30.52,-25.39,-23.07,-32.02,-28.28,-28.84,-33.94,-36.14,-34.11
301,subregion,Tehama County,Grocery & pharmacy,9.04,1.12,8.04,4.22,1.08,-0.67,6.03,7.39,3.39,9.19,16.92,9.14,10.85,14.33,12.34,14.33,26.05,13.45,11.71,7.56,6.03,11.92,13.57,17.23,11.14,19.04,15.45,13.57,18.51,23.76,5.74,17.3,23.8,8.21,1.12,-0.42,-3.78,-9.2,-3.08,-9.17,-8.56,-1.9,-9.06
302,subregion,Tehama County,Parks,,,,,,-1.93,4.6,,,,,,11.53,1.53,,,,,,7.68,-20.01,,,,,,7.68,-1.55,-0.01,,-30.78,,,-9.62,-7.71,,,-25.65,,,-11.54,-43.09,-8.9
303,subregion,Tehama County,Transit stations,4.46,9.78,-1.33,2.66,7.97,6.12,-2.66,9.49,3.26,1.78,3.56,7.03,9.9,0.89,8.94,3.26,6.66,3.56,3.28,5.65,-10.22,7.82,5.97,4.89,5.77,2.81,2.82,-8.45,6.7,3.26,-0.01,6.66,7.5,-0.01,-12.89,-5.03,-10.33,-11.55,-8.89,-7.52,-13.69,-23.56,-22.35
304,subregion,Tehama County,Workplace,-2.05,-36.2,-14.67,-13.81,-16.86,-16.57,-4.07,-5.64,1.6,0.57,2.45,0.56,1.58,5.43,-0.51,0.8,1.14,0.76,-0.01,-0.21,-2.72,-1.54,0.4,0.76,-0.95,-0.38,-1.19,-2.26,-6.67,-18.8,-23.05,-23.44,-25.66,-30.97,-15.39,-25.65,-31.2,-34.85,-34.41,-35.39,-35.7,-24.44,-27.18
305,subregion,Tehama County,Residential,,6.51,2.14,1.24,1.87,2.91,-0.87,,0.0,-0.26,-1.7,-1.22,-1.49,-2.04,,-0.83,-1.78,-1.26,-1.05,-0.58,-0.26,,-0.96,-1.34,-1.33,-1.08,0.45,2.13,,4.45,8.64,8.17,7.32,12.16,,,11.56,14.21,12.65,12.11,14.61,,
306,subregion,Trinity County,Retail & recreation,2.17,-8.62,9.37,10.14,3.03,23.18,17.54,-8.7,10.35,6.25,-0.01,12.12,13.04,14.03,,3.45,43.75,2.9,10.6,10.14,3.5,-10.88,8.62,-1.56,11.59,-3.04,17.39,-12.29,-15.22,-5.18,-20.31,-7.25,-3.04,-7.25,-26.31,-20.65,-13.8,-23.44,-36.23,-28.79,-20.29,-42.1,-65.22
307,subregion,Trinity County,Grocery & pharmacy,18.51,1.51,16.87,26.8,-14.29,-12.65,17.74,22.22,4.54,-10.4,24.64,-8.08,14.94,19.36,14.81,29.54,3.9,2.9,8.69,8.04,6.44,9.25,22.72,16.87,28.98,-8.08,25.28,11.29,7.4,36.36,-9.09,26.08,18.01,-0.01,3.22,5.56,18.17,-20.78,-15.95,-11.81,-11.5,-14.52,-20.37
308,subregion,Trinity County,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,subregion,Trinity County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,subregion,Trinity County,Workplace,,-32.54,-7.15,-4.65,-8.06,-9.76,,,1.2,1.18,2.32,-1.16,-1.23,,,-0.01,4.75,3.48,2.29,2.43,,,2.4,5.94,3.48,-0.01,3.66,,,-3.63,-16.67,-17.45,-20.7,-29.28,,,-26.51,-32.15,-33.73,-36.79,-28.05,,
311,subregion,Trinity County,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,subregion,Tulare County,Retail & recreation,6.09,3.31,1.66,2.26,1.73,-2.0,0.94,5.37,1.96,6.11,11.65,7.64,5.35,9.48,12.77,12.31,17.6,13.84,10.41,4.67,6.94,9.07,6.41,4.81,11.7,6.43,1.82,-2.82,-7.34,-7.69,-6.83,-13.31,-22.53,-33.65,-40.3,-41.67,-29.18,-32.61,-33.06,-33.43,-35.91,-37.63,-38.53
313,subregion,Tulare County,Grocery & pharmacy,2.3,-0.42,2.61,1.03,4.88,-2.09,-0.01,3.61,-0.94,1.18,3.15,6.41,3.83,6.5,7.96,9.22,14.29,9.59,11.76,7.03,6.5,9.68,8.94,6.47,11.43,29.4,31.12,28.34,21.67,14.0,21.39,17.6,14.77,6.25,-5.28,-8.28,-7.54,-9.72,-13.33,-6.84,-9.09,-9.7,-12.86
314,subregion,Tulare County,Parks,63.45,60.99,16.01,16.02,28.36,23.17,-4.44,38.81,31.27,28.46,32.05,37.36,27.93,43.11,37.1,34.74,34.51,39.01,39.79,45.39,49.87,43.62,40.15,12.46,36.23,23.52,14.6,-1.17,11.9,-29.35,1.06,-2.1,-20.07,-7.93,-33.11,-9.91,-4.25,-24.21,-33.11,-18.34,-13.34,-31.94,-26.92
315,subregion,Tulare County,Transit stations,13.48,2.26,6.29,7.33,11.69,8.44,-5.94,11.55,5.03,12.42,11.82,14.71,17.81,24.06,15.41,10.4,14.41,11.15,12.53,16.12,15.92,16.48,8.28,6.12,5.49,7.35,4.29,-6.45,-0.23,-11.88,-1.0,-3.18,-9.87,-13.37,-27.98,-24.63,-17.08,-21.07,-21.84,-13.88,-19.82,-29.67,-28.27
316,subregion,Tulare County,Workplace,-0.34,-35.88,0.64,0.25,0.95,1.83,-0.48,0.57,4.39,2.16,0.85,1.58,1.4,-0.21,0.15,4.45,1.42,0.77,1.07,1.37,1.85,0.49,3.95,0.25,-0.22,0.4,-3.13,-3.32,-3.66,-17.49,-20.85,-26.56,-28.61,-32.16,-17.99,-21.6,-34.08,-38.08,-39.13,-38.79,-37.43,-23.56,-25.51
317,subregion,Tulare County,Residential,-1.32,6.86,0.17,0.72,0.03,-0.85,1.42,-0.95,-0.2,-0.34,-0.95,-0.99,-1.99,-2.19,-2.1,-1.38,-1.54,-0.81,-1.04,-1.76,-1.66,-1.63,-0.59,0.65,0.76,-0.06,-0.1,1.41,1.74,8.49,8.37,8.46,11.41,12.18,9.72,8.54,14.66,14.91,15.96,15.43,14.74,10.52,10.58
318,subregion,Tuolumne County,Retail & recreation,23.59,1.88,1.69,0.16,5.26,-0.7,-1.53,8.16,-4.62,-0.01,2.79,5.1,5.29,4.15,2.72,3.94,13.14,1.64,9.86,6.96,11.06,11.97,-0.01,-1.01,-2.47,0.99,0.83,-20.61,-18.52,-33.39,-19.23,-16.29,-19.08,-32.17,-46.75,-45.01,-37.33,-36.59,-37.5,-40.46,-40.67,-53.66,-47.64
319,subregion,Tuolumne County,Grocery & pharmacy,32.99,6.4,11.49,6.37,6.46,6.23,3.48,13.19,-0.5,3.0,-5.4,5.47,8.71,4.78,5.08,2.96,14.0,6.86,12.43,4.98,4.34,1.01,1.48,3.99,9.8,23.87,21.16,5.65,4.81,2.96,19.0,16.67,27.36,9.95,-6.09,-10.66,-5.91,-3.0,-6.86,-4.48,-8.71,-14.78,-16.76
320,subregion,Tuolumne County,Parks,80.65,80.0,17.43,19.08,22.4,3.99,9.15,25.0,6.96,18.34,8.39,19.19,17.7,14.12,-9.9,6.96,23.85,13.74,13.59,12.57,-4.21,4.72,3.48,10.08,6.87,14.39,3.99,-33.59,-37.74,-33.91,-11.93,-13.74,-36.8,-53.72,-66.41,-63.21,-58.26,-55.05,-61.07,-52.8,-56.57,-75.19,-66.98
321,subregion,Tuolumne County,Transit stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,subregion,Tuolumne County,Workplace,4.75,-34.95,0.99,0.32,4.01,2.06,4.05,7.13,3.11,1.65,1.94,4.67,5.14,-0.01,3.16,4.48,5.65,1.94,6.68,2.4,-2.03,3.96,2.07,0.66,-0.34,3.34,-0.01,-9.47,-11.12,-25.61,-23.67,-23.95,-22.41,-30.59,-24.33,-34.13,-37.38,-38.34,-40.46,-39.14,-41.24,-35.82,-38.1
323,subregion,Tuolumne County,Residential,,5.84,-0.74,0.07,-1.16,0.13,,,0.27,-0.61,-0.08,-0.99,-1.19,,,-0.87,-1.61,-0.53,-1.81,-1.3,,,-0.67,-0.16,0.64,-0.52,0.22,,,8.73,7.33,7.14,8.48,11.96,,,13.4,13.54,14.84,13.89,,,
324,subregion,Ventura County,Retail & recreation,4.33,5.49,-0.85,-1.16,0.77,-2.2,-0.08,3.15,-0.41,1.35,2.95,3.47,2.76,5.33,4.74,4.62,5.97,3.86,3.69,1.71,4.53,4.41,2.0,-0.52,0.75,-4.44,-3.32,-9.62,-12.92,-16.93,-17.47,-23.44,-25.97,-37.08,-42.9,-48.33,-39.79,-39.76,-41.34,-40.75,-41.96,-45.1,-45.73
325,subregion,Ventura County,Grocery & pharmacy,0.17,-0.83,-1.34,,-1.39,-1.89,-1.41,1.08,-2.09,0.37,-1.44,-6.21,-4.6,-7.1,,-6.81,-4.85,-4.3,-4.95,-4.04,-5.93,-5.67,-5.54,-4.62,6.35,13.23,34.09,22.57,14.97,9.76,10.98,9.13,10.05,0.9,-12.52,-23.52,-19.07,-19.92,-19.84,-19.8,-17.42,-21.43,-24.48
326,subregion,Ventura County,Parks,22.73,27.75,5.02,4.47,1.46,-5.27,-9.77,14.74,5.52,5.49,7.78,3.18,1.13,15.99,-1.32,7.63,13.28,4.75,-0.52,-1.46,11.48,17.21,3.51,-30.66,-6.24,-33.58,-39.16,-36.92,-16.29,-43.36,-14.81,-1.66,-14.67,-28.4,-6.85,-26.75,-22.74,-23.54,-24.0,-27.02,-22.98,-27.63,-23.63
327,subregion,Ventura County,Transit stations,-1.14,-6.29,-1.21,1.74,-2.56,-2.84,-1.54,4.74,0.87,7.26,4.71,2.89,4.09,1.71,0.45,-0.18,4.32,4.01,-0.35,1.26,-1.88,-2.49,-1.57,-11.94,-2.62,-11.07,-17.03,-18.61,-14.9,-30.08,-22.32,-20.98,-25.21,-34.38,-37.88,-46.28,-39.86,-38.76,-37.24,-37.99,-40.54,-42.84,-40.41
328,subregion,Ventura County,Workplace,-2.66,-34.91,-1.96,-2.46,-1.96,-1.58,-1.08,-0.34,2.71,3.1,1.84,1.5,4.36,0.94,0.72,3.37,2.71,1.81,1.99,2.83,2.22,-0.01,1.34,-1.8,-0.18,-1.14,-4.24,-4.18,-7.32,-23.55,-27.13,-30.96,-33.02,-39.77,-28.71,-35.5,-45.08,-46.95,-47.69,-48.33,-46.47,-32.96,-38.54
329,subregion,Ventura County,Residential,-1.51,6.89,0.59,0.61,0.14,0.76,0.9,-0.95,-0.32,-0.26,-0.79,-0.44,-0.87,-0.91,-0.58,-0.74,-0.79,-0.29,-0.32,-0.01,-0.17,-0.25,0.18,3.69,1.53,3.02,5.4,6.11,5.6,11.82,12.8,13.98,15.22,20.07,14.59,14.21,19.86,21.32,21.36,21.79,22.55,16.15,14.15
330,subregion,Yolo County,Retail & recreation,6.67,9.16,2.84,1.71,2.4,4.64,5.43,12.86,1.1,3.43,5.64,5.76,4.8,6.41,11.88,4.41,9.16,5.77,4.59,2.89,2.43,4.72,3.54,5.76,4.34,6.4,2.53,-8.43,-12.04,-4.36,-13.72,-21.15,-30.2,-38.71,-44.01,-44.56,-36.38,-39.04,-38.42,-36.93,-40.02,-46.44,-43.36
331,subregion,Yolo County,Grocery & pharmacy,0.63,-4.84,2.78,0.81,1.76,-2.08,3.46,13.48,-4.57,1.25,3.66,3.26,2.56,6.52,14.59,1.47,4.88,1.9,2.85,-1.59,-1.88,5.06,-0.54,3.48,2.17,11.82,15.88,8.38,11.26,14.49,12.0,7.07,-0.96,-14.8,-15.32,-22.39,-21.22,-22.22,-23.41,-18.38,-19.93,-27.3,-23.02
332,subregion,Yolo County,Parks,32.53,25.49,33.82,19.07,21.85,31.41,40.68,63.89,20.12,42.84,31.57,30.45,30.12,32.35,22.47,10.73,72.17,42.75,35.09,32.04,3.92,18.93,35.56,60.14,44.72,37.08,29.48,-41.19,-31.37,-26.18,18.03,-12.51,21.85,17.93,5.88,20.11,-3.36,-13.54,-2.64,17.21,16.02,-40.2,1.76
333,subregion,Yolo County,Transit stations,10.7,-3.16,7.82,3.59,4.29,8.23,17.37,26.98,6.66,7.14,3.59,8.9,7.59,8.88,13.48,4.21,10.88,5.56,4.62,4.43,3.09,9.77,4.56,5.44,-1.64,-2.64,-8.55,-10.43,-11.63,-20.0,-11.57,-21.9,-26.4,-27.53,-22.78,-26.98,-33.68,-35.04,-36.6,-31.68,-37.35,-39.77,-33.96
334,subregion,Yolo County,Workplace,-0.43,-47.17,0.12,0.9,0.42,3.37,2.84,3.45,3.71,3.46,1.38,1.44,3.04,2.12,1.51,3.52,2.97,2.09,0.95,0.78,2.12,3.24,1.76,0.61,-2.58,-4.02,-4.22,-4.44,-6.92,-25.37,-31.6,-39.27,-44.96,-46.6,-31.2,-34.12,-49.74,-52.46,-53.06,-53.3,-51.4,-38.3,-36.51
335,subregion,Yolo County,Residential,-0.87,8.81,-0.83,0.16,-0.63,-0.42,-0.59,-0.54,-0.01,-0.81,-0.44,-0.81,-0.79,-0.81,-0.41,-0.34,-1.37,-0.61,-0.9,0.64,1.51,0.93,0.71,0.48,1.33,1.65,3.13,5.66,6.49,10.98,12.83,16.04,17.89,20.53,13.58,12.37,19.97,21.96,21.67,21.42,22.87,16.29,13.42
336,subregion,Yuba County,Retail & recreation,16.06,-8.77,2.17,1.12,0.59,4.56,24.67,19.74,3.8,2.93,14.94,11.58,12.75,14.92,18.22,12.94,20.04,15.32,12.55,7.64,9.74,11.89,4.81,7.39,8.28,5.06,3.5,-0.24,-10.9,-7.5,-13.03,-12.94,-15.71,-29.48,-26.08,-32.03,-34.01,-33.98,-33.68,-31.89,-32.13,-32.61,-34.31
337,subregion,Yuba County,Grocery & pharmacy,3.21,-9.09,-6.4,0.43,2.69,2.41,4.67,4.12,-0.69,-0.01,-0.45,7.87,7.25,7.23,8.02,2.26,17.39,11.7,12.15,7.66,0.42,2.52,6.8,9.02,8.24,16.44,23.98,22.12,16.27,29.53,21.58,20.38,27.02,7.66,0.84,-4.14,-12.96,-9.93,-13.02,-6.54,-12.1,-13.41,-11.71
338,subregion,Yuba County,Parks,61.0,,,18.85,20.36,15.87,88.04,52.53,22.44,,20.74,46.29,20.62,35.81,32.19,,,37.72,,17.45,-11.95,18.63,,,35.83,40.73,22.21,-19.42,-22.04,-6.13,12.24,-1.9,24.07,19.04,40.28,49.14,8.16,-6.13,11.31,27.76,11.1,-10.46,23.72
339,subregion,Yuba County,Transit stations,,-17.02,16.33,13.72,11.54,14.81,,,,18.36,17.64,13.46,11.11,,,,14.28,3.92,11.54,-7.41,,,,8.16,1.96,5.76,-9.26,-24.39,,-6.38,-12.24,-9.8,-13.47,-31.49,,,-29.79,-28.58,-29.41,-25.0,-37.04,-34.15,
340,subregion,Yuba County,Workplace,-3.3,-40.67,0.87,-0.14,0.7,-0.61,0.71,-2.07,1.17,3.6,1.54,1.27,2.25,3.94,-1.23,1.61,3.6,-0.28,1.98,1.36,-2.15,-0.83,-0.01,2.01,-1.26,-0.01,-1.21,-4.67,-9.88,-18.65,-22.23,-27.67,-27.3,-35.15,-24.02,-30.86,-39.36,-40.55,-40.73,-42.43,-40.42,-29.39,-37.86
341,subregion,Yuba County,Residential,-1.63,8.18,-0.74,-0.86,-0.64,0.48,-1.22,-0.41,-0.02,-1.12,-1.47,-1.72,-1.8,-1.96,-1.55,-1.44,-2.7,-1.3,-1.37,-0.71,0.71,-0.24,-0.53,-1.0,-0.71,-0.79,-0.76,3.31,3.19,6.72,8.04,10.52,9.8,14.97,9.46,,14.85,15.97,15.81,15.54,16.78,12.61,
6,subregion,Hawaii County,Retail & recreation,4.05,1.98,1.78,0.04,4.99,2.06,1.76,1.63,0.63,0.7,1.96,2.82,4.16,2.19,1.36,2.4,0.12,-0.41,2.37,1.69,-0.01,-2.19,-1.94,-2.98,-1.31,-0.37,-1.66,-8.06,-5.69,-4.48,-12.45,-19.15,-23.91,-27.93,-39.74,-42.9,-38.09,-36.09,-53.45,-55.84,-53.42,-59.38,-60.79
7,subregion,Hawaii County,Grocery & pharmacy,1.92,-2.99,0.56,0.65,-0.28,0.39,1.9,-3.69,-0.9,-3.11,1.04,0.99,-1.69,-0.01,-7.8,-2.24,-3.4,1.58,7.03,5.44,2.41,-3.83,1.64,-1.7,2.1,3.37,7.63,-0.38,-6.02,5.96,-0.71,-5.12,-5.07,-2.6,-19.78,-26.54,-13.73,-10.19,-34.43,-36.9,-32.78,-38.53,-46.93
8,subregion,Hawaii County,Parks,17.72,31.73,14.91,5.57,19.53,7.22,15.15,12.84,10.78,14.91,5.37,16.78,0.2,2.96,-7.78,6.43,-14.52,-0.2,11.49,-6.23,-6.1,-6.33,-6.85,1.79,1.39,11.95,-6.83,-15.51,-5.07,-9.33,-23.07,-22.51,-13.34,-27.11,-53.83,-57.51,-65.97,-58.25,-78.28,-75.4,-75.3,-71.08,-77.04
9,subregion,Hawaii County,Transit stations,8.71,18.28,20.12,10.96,4.65,3.49,2.19,5.57,2.52,4.15,3.13,4.65,2.04,5.96,1.03,4.73,-4.48,-4.09,-1.88,-0.01,-5.99,-5.58,-0.32,-0.32,-1.89,-6.22,-0.59,1.25,-7.67,1.25,-10.23,-19.13,-26.72,-35.28,-45.29,-49.83,-48.59,-53.04,-61.76,-73.3,-73.77,-80.82,-83.98
10,subregion,Hawaii County,Workplace,-0.43,-33.62,1.09,0.08,-0.47,1.13,-1.45,-0.23,0.75,-0.74,0.08,0.54,1.32,1.08,-0.86,1.97,-0.19,-0.09,1.17,1.41,-0.55,1.27,0.36,0.08,0.08,-2.64,-2.57,-4.9,-4.28,-17.2,-20.64,-23.44,-27.59,-27.02,-21.71,-24.15,-32.78,-34.27,-42.21,-49.55,-42.38,-38.7,-40.82
11,subregion,Hawaii County,Residential,-0.01,6.86,0.41,0.87,-0.67,0.34,-0.17,-0.59,0.21,0.29,0.11,-0.89,0.22,0.51,0.86,0.15,2.21,0.66,-1.06,0.59,0.59,0.05,0.8,1.06,0.54,0.64,1.85,3.49,1.87,4.46,7.4,8.69,9.26,11.8,10.83,9.03,12.9,12.84,18.17,19.62,19.84,16.24,14.68
12,subregion,Honolulu County,Retail & recreation,4.17,5.87,-1.08,-1.97,0.61,1.75,3.36,,-0.03,1.46,0.92,3.09,1.73,0.62,1.47,-0.47,1.71,-1.62,0.29,-2.45,-0.74,-1.26,-2.84,-2.1,-2.54,-2.4,-3.87,-5.65,-8.06,-10.81,-17.94,-19.94,-21.1,-28.87,-38.4,-39.48,-35.4,-45.55,-47.36,-47.37,-49.3,-52.99,-53.25
13,subregion,Honolulu County,Grocery & pharmacy,2.25,-2.77,-2.87,-3.5,-0.79,-0.82,1.37,0.73,0.64,-0.29,2.78,3.66,2.63,2.71,5.13,3.01,6.8,2.31,5.28,-0.41,3.59,3.13,2.4,-0.46,1.39,5.0,10.58,10.09,7.36,9.55,1.74,1.93,-1.85,-4.98,-10.41,-10.73,-11.67,-24.72,-28.1,-30.54,-29.61,-31.71,-32.13
14,subregion,Honolulu County,Parks,20.33,11.07,-4.11,-2.66,3.14,3.58,19.86,19.56,4.42,2.74,7.44,0.12,-5.02,-0.21,-2.32,-11.32,0.55,6.41,-6.71,-15.0,4.18,7.87,-8.92,-0.61,3.23,-18.51,-11.49,2.65,-5.7,-39.89,-48.14,-23.58,-33.77,-30.78,-35.28,-36.7,-54.65,-61.27,-59.27,-64.26,-66.52,-61.83,-57.77
15,subregion,Honolulu County,Transit stations,2.55,-6.7,3.35,0.8,0.7,0.72,0.3,1.93,4.06,-0.73,-2.1,-2.25,-1.92,-3.45,-2.22,-4.34,-4.7,-7.73,-6.0,-4.61,-5.53,-5.73,-6.01,-7.73,-7.68,-11.73,-11.02,-12.08,-14.86,-19.45,-26.63,-29.91,-33.55,-35.37,-39.49,-43.02,-43.93,-50.5,-54.37,-63.8,-63.86,-66.19,-68.53
16,subregion,Honolulu County,Workplace,0.44,-52.38,-0.77,-0.51,0.81,2.8,2.09,2.06,2.04,-0.09,0.46,0.54,2.2,1.17,2.75,2.17,1.24,0.77,1.06,2.49,2.88,1.61,1.34,-0.09,-0.53,-1.06,-0.12,-2.78,-4.84,-17.16,-22.97,-25.41,-28.65,-32.34,-26.34,-29.18,-35.08,-43.89,-46.71,-53.62,-46.39,-42.27,-43.98
17,subregion,Honolulu County,Residential,-0.95,12.98,1.22,1.17,0.66,-0.28,-1.1,-0.09,-0.72,0.7,-0.09,0.11,-0.46,-0.47,0.73,-0.16,0.33,0.13,0.57,0.2,-0.4,0.46,0.36,1.25,0.96,2.47,2.0,1.54,2.99,7.44,12.67,12.52,14.91,17.28,12.59,11.45,16.74,22.87,23.53,26.78,26.75,18.44,15.73
18,subregion,Kauai County,Retail & recreation,6.93,2.61,3.84,4.92,5.03,2.12,-0.62,4.27,3.27,4.13,7.0,3.17,5.62,-1.32,4.48,-0.77,-0.29,5.3,1.94,1.79,1.14,2.95,-0.39,0.39,-0.38,-1.16,-2.57,-7.75,-8.56,-15.25,-22.72,-28.79,-31.72,-35.24,-46.65,-50.3,-50.1,-51.2,-62.79,-68.12,-66.64,-73.42,-68.59
19,subregion,Kauai County,Grocery & pharmacy,9.95,-4.35,4.81,3.6,6.77,-5.34,0.65,8.14,-2.38,5.22,3.2,3.58,4.98,-0.34,4.52,-0.01,-4.02,-1.6,-0.01,0.7,2.96,-2.27,-3.56,-1.21,0.4,0.79,0.7,-5.27,4.52,-9.49,-14.46,-14.41,-13.54,-15.67,-32.24,-23.98,-26.49,-27.31,-34.41,-45.42,-46.98,-61.84,-53.4
20,subregion,Kauai County,Parks,1.48,6.15,-1.24,-4.14,0.85,10.05,21.03,13.35,3.23,0.62,13.69,6.82,-0.87,-5.19,-10.38,-14.24,0.62,9.86,-2.84,-4.6,-0.01,-3.56,-8.42,-3.11,2.54,-7.67,-3.17,-0.31,-5.93,-57.61,-50.32,-46.18,-44.32,-40.8,-47.25,-48.07,-61.49,-67.7,-69.43,-78.69,-83.05,-78.35,-74.48
21,subregion,Kauai County,Transit stations,10.62,5.46,23.65,6.62,8.62,9.62,6.55,17.49,0.99,8.87,9.38,2.53,3.2,5.04,14.36,-6.48,5.32,-0.01,4.05,-8.26,-2.53,15.62,-0.51,5.32,-1.11,-0.01,-6.43,1.5,2.49,-17.43,-17.17,-28.18,-35.03,-46.34,-49.51,-53.13,-59.21,-59.77,-68.52,-77.67,-81.65,-86.37,-83.13
22,subregion,Kauai County,Workplace,-4.23,-35.36,-2.95,0.54,-1.35,-2.47,-1.59,-3.03,2.0,-0.28,2.18,-0.28,-0.28,-3.17,-1.21,3.15,-0.28,2.18,-1.09,-2.19,-3.69,-4.83,5.16,0.26,2.45,-0.82,-3.29,-2.64,-7.84,-20.99,-33.69,-23.51,-26.7,-27.06,-25.28,-31.93,-29.03,-35.04,-38.53,-49.88,-44.54,-50.53,-48.21
23,subregion,Kauai County,Residential,,8.22,1.14,1.01,0.36,0.27,,,-0.52,1.21,0.16,-0.51,0.13,,,0.52,0.64,0.21,0.21,0.86,,,0.64,1.15,-0.07,0.38,1.79,,,10.35,17.1,13.71,12.9,14.93,,,13.34,17.22,19.65,24.0,26.42,,
24,subregion,Maui County,Retail & recreation,4.47,2.31,3.4,0.25,6.15,1.05,1.64,3.46,2.91,2.71,0.55,4.13,4.42,0.37,4.74,2.11,4.75,-0.86,5.77,4.0,4.21,4.82,1.13,2.56,-3.48,1.29,-2.57,-7.69,-9.43,-8.85,-14.93,-22.41,-25.03,-38.1,-47.12,-51.44,-46.71,-47.11,-59.92,-59.06,-58.33,-62.72,-64.1
25,subregion,Maui County,Grocery & pharmacy,1.28,0.47,-0.94,-2.25,2.13,2.23,0.26,-0.17,3.35,-1.09,2.08,0.6,3.22,-3.52,-0.65,4.78,8.66,-2.1,6.1,7.69,4.86,7.55,6.7,4.01,-3.15,5.34,10.91,2.96,5.94,15.8,2.93,2.68,3.82,-3.24,-17.17,-26.05,-15.82,-18.28,-33.64,-34.71,-31.11,-44.6,-40.35
26,subregion,Maui County,Parks,6.77,13.51,5.11,5.18,17.45,16.69,9.82,11.17,6.9,8.2,5.64,5.23,7.55,-9.7,-15.03,0.3,5.57,2.29,19.52,9.12,0.83,3.18,1.99,6.34,-0.16,-2.55,-2.05,-0.71,-10.65,-20.28,-35.97,-17.9,-22.07,-22.53,-35.12,-45.48,-64.52,-64.34,-74.32,-74.61,-69.77,-68.97,-73.15
27,subregion,Maui County,Transit stations,3.33,14.57,7.12,1.97,8.1,0.61,-4.96,0.66,7.39,-0.23,-5.93,0.64,0.41,5.58,1.32,6.28,-4.46,-6.15,0.43,2.43,-1.04,5.55,0.67,0.44,-0.67,-1.07,-4.06,-8.68,-9.31,-6.05,-12.25,-23.95,-30.92,-35.09,-46.07,-50.77,-51.79,-56.35,-65.06,-75.27,-77.08,-84.09,-84.7
